attraction_id,attraction_name,nearest_station_id,nearest_station_name,distance_to_station_m,pressure_score,lat,lon,category,type,popularity_score,rating,review_count,source_name,original_name,nearest_metro_line,source_url,google_place_id,google_maps_uri,google_website_uri,google_types,include_in_model,exclude_reason,mapping_confidence,visitor_count_score,official_recognition_score,attraction_scale_score,metro_access_score,opening_availability_score,mapping_confidence_score,penalty_score,attraction_score,scoring_note,data_quality_note,osm_type,osm_id,tourism,historic,leisure,amenity,wikidata,wikipedia,google_match_distance_m
P0029,teamLab Borderless / Azabudai Hills,H05,Kamiyacho,332.4,0.678109,35.6616023,139.7412674,digital_art_museum_mixed_use,art_museum|museum|point_of_interest|establishment,17.592,4.6,28084.0,curated_representative,チームラボボーダレス / 麻布台ヒルズ,Hibiya,https://www.teamlab.art/e/borderless-azabudai/,ChIJQ5Sa1PqJGGARUSaNKKOrMVg,https://maps.google.com/?cid=6355049266444838481&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.teamlab.art/jp/e/tokyo/,art_museum|museum|point_of_interest|establishment,True,NA,high,0,20,16,12,4,5,0,74.592,"score=74.6/110; visitor=0, google=17.6, official=20, scale=16, metro=12, opening=4, mapping=5, penalty=0",Major inbound digital-art attraction and Azabudai Hills cluster near Kamiyacho. No reliable annual visitor count found; included as representative tourism proxy.,NA,NA,NA,NA,NA,NA,NA,NA,188.0
P0030,Roppongi Hills,H04,Roppongi,304.2,0.674489,35.6602162,139.7300479,mixed_use_entertainment,point_of_interest|establishment,18.194,4.2,39869.0,curated_representative,六本木ヒルズ,Hibiya,https://www.roppongihills.com/information/,ChIJM9xJEHeLGGARAshMWUgC_ls,https://maps.google.com/?cid=6628738211295053826&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.roppongihills.com/,point_of_interest|establishment,True,NA,high,0,15,20,12,4,5,0,74.194,"score=74.2/110; visitor=0, google=18.2, official=15, scale=20, metro=12, opening=4, mapping=5, penalty=0","Opening hours are coarse modeling assumptions for a district, facility, or variable schedule. No reliable annual visitor count found; included as representative tourism proxy. Opening hours are coarse modeling assumptions for a district, commercial area, or variable facility schedule.",NA,NA,NA,NA,NA,NA,NA,NA,93.9
P0031,Tokyo Skytree / Tokyo Solamachi,Z14,Oshiage,324.4,0.674055,35.7100455,139.8107139,tower_mixed_use,shopping_mall|restaurant|food|store|point_of_interest|establishment,18.146,4.2,38775.0,curated_representative,東京スカイツリー / 東京ソラマチ,Hanzomon,https://www.tokyo-skytree.jp/en/,ChIJD9Pd-daOGGARCYgMMXqki5E,https://maps.google.com/?cid=10487657001978202121&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.tokyo-solamachi.jp/,shopping_mall|restaurant|food|store|point_of_interest|establishment,True,NA,high,0,15,20,12,4,5,0,74.146,"score=74.1/110; visitor=0, google=18.1, official=15, scale=20, metro=12, opening=4, mapping=5, penalty=0","Opening hours are coarse modeling assumptions for a district, facility, or variable schedule. No reliable annual visitor count found; included as representative tourism proxy. Opening hours are coarse modeling assumptions for a district, commercial area, or variable facility schedule.",NA,NA,NA,NA,NA,NA,NA,NA,80.5
P0032,Watch Shibuya Crossing,Z01,Shibuya,139.0,0.673348,35.658653,139.6998497,tourism=viewpoint,tourism=viewpoint,17.068,4.5,20702.0,OSM,渋谷スクランブル交差点展望台,Hanzomon,https://play-shibuya.com/,ChIJK9EM68qLGGARacmu4KJj5SA,https://maps.google.com/?cid=2370410330085837161&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://play-shibuya.com/,tourist_attraction|point_of_interest|establishment,True,NA,high,0,15,20,15,2,5,0,74.068,"score=74.1/110; visitor=0, google=17.1, official=15, scale=20, metro=15, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,4316519292.0,viewpoint,NA,NA,NA,NA,NA,112.3
P0033,Tokyo Skytree,Z14,Oshiage,324.4,0.672727,35.7100455,139.8107139,tourism=attraction,tourism=attraction,20.0,4.4,114123.0,OSM,Tokyo Skytree,Hanzomon,https://www.tokyo-skytree.jp/,ChIJ35ov0dCOGGARKvdDH7NPHX0,https://maps.google.com/?cid=9015449659807889194&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.tokyo-skytree.jp/?utm_source=google&utm_medium=maps,observation_deck|tourist_attraction|point_of_interest|establishment,True,NA,high,0,15,20,12,2,5,0,74.0,"score=74.0/110; visitor=0, google=20.0, official=15, scale=20, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,way,288269147.0,attraction,NA,NA,NA,Q57965,ja:東京スカイツリー,2.3
P0034,Tsukishima Monja Street,Y21,Tsukishima,20.2,0.669244,35.6648,139.7846,food_district,tourist_attraction|market|point_of_interest|establishment,13.617,4.2,2774.0,curated_representative,月島もんじゃストリート,Yurakucho,https://www.gotokyo.org/en/destinations/southern-tokyo/tsukishima/index.html,ChIJZ8PuP3CJGGARAXwWdc4PGQw,https://maps.google.com/?cid=871745382274989057&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.monja.gr.jp/,tourist_attraction|market|point_of_interest|establishment,True,NA,high,0,20,16,15,4,5,0,73.617,"score=73.6/110; visitor=0, google=13.6, official=20, scale=16, metro=15, opening=4, mapping=5, penalty=0",Manual district centroid used because OSM candidates are mostly small POIs; nearest station set to likely visitor access station. No reliable annual visitor count found; included as representative tourism proxy. Opening hours are coarse modeling assumptions for a district or commercial area.,NA,NA,NA,NA,NA,NA,NA,NA,200.8
P0035,Shinjuku Golden Gai,M09,ShinjukuSanchome,323.6,0.665654,35.6940636,139.7046894,nightlife_district,tourist_attraction|ramen_restaurant|japanese_restaurant|bar|restaurant|food|point_of_interest|establishment,16.222,4.3,12647.0,curated_representative,新宿ゴールデン街,Marunouchi,http://goldengai.jp/,ChIJr7mGZdmMGGARjxoMFeHApXE,https://maps.google.com/?cid=8189163570396404367&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://goldengai.jp/,tourist_attraction|ramen_restaurant|japanese_restaurant|bar|restaurant|food|point_of_interest|establishment,True,NA,high,0,20,16,12,4,5,0,73.222,"score=73.2/110; visitor=0, google=16.2, official=20, scale=16, metro=12, opening=4, mapping=5, penalty=0",Overlaps with nearby Shinjuku nightlife cluster; avoid double-counting in station-level aggregation. No reliable annual visitor count found; included as representative tourism proxy. Opening hours are coarse modeling assumptions for a district or commercial area.,NA,NA,NA,NA,NA,NA,NA,NA,8.4
P0036,Meguro River / Nakameguro Cherry Blossom Corridor,H01,NakaMeguro,379.8,0.665546,35.6418004,139.7019322,seasonal_public_corridor,scenic_spot|tourist_attraction|point_of_interest|establishment,14.21,4.4,3919.0,curated_representative,目黒川 / 中目黒桜並木,Hibiya,https://www.gotokyo.org/en/spot/432/index.html,ChIJNVZtkB-LGGAR6Pz2MxHkSFY,https://maps.google.com/?cid=6217470048122371304&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://tokyo-meguro.net/megurogawanosakuranamiki/,scenic_spot|tourist_attraction|point_of_interest|establishment,True,NA,high,0,20,12,12,10,5,0,73.21,"score=73.2/110; visitor=0, google=14.2, official=20, scale=12, metro=12, opening=10, mapping=5, penalty=0",Nearest station adjusted to Naka-meguro as likely tourist access for the cherry-blossom corridor. No reliable annual visitor count found; included as representative tourism proxy. Open public area; surrounding facility hours vary.,NA,NA,NA,NA,NA,NA,NA,NA,889.8
P0037,"Akihabara (Manga, Anime, Electronics, Freaks, etc.)",G14,Suehirocho,249.1,0.6655,35.7005422,139.7716248,tourism=attraction,tourism=attraction,16.205,4.2,12523.0,OSM,"Akihabara (Manga, Anime, Electronics, Freaks, etc.)",Ginza,https://www.animate.co.jp/shop/akihabara/,ChIJAVf7lh2MGGARJylRnQ_3dpI,https://maps.google.com/?cid=10553894423225248039&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.animate.co.jp/shop/akihabara/,toy_store|movie_rental|book_store|store|point_of_interest|service|establishment,True,NA,high,0,15,20,15,2,5,0,73.205,"score=73.2/110; visitor=0, google=16.2, official=15, scale=20, metro=15, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,11279681706.0,attraction,NA,NA,NA,NA,NA,11.9
P0038,Kurakoen,M22,Korakuen,297.4,0.664681,35.7061166,139.7538109,tourism=attraction,tourism=attraction,15.115,4.4,6638.0,OSM,Kurakoen,Marunouchi,https://www.tokyo-park.or.jp/park/koishikawakorakuen/,ChIJBVDeRkaMGGARXsIjrhYCIhs,https://maps.google.com/?cid=1955127484666331742&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.tokyo-park.or.jp/park/koishikawakorakuen/,garden|tourist_attraction|park|point_of_interest|establishment,True,NA,high,0,20,16,15,2,5,0,73.115,"score=73.1/110; visitor=0, google=15.1, official=20, scale=16, metro=15, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,way,374082390.0,attraction,NA,NA,NA,NA,NA,412.6
P0039,Ameyoko Market,G15,UenoHirokoji,204.4,0.663548,35.7089093,139.7747832,tourism=attraction,tourism=attraction,15.99,4.3,11051.0,OSM,Ameyoko Market,Ginza,http://www.ameyoko.net/,ChIJh7eDrwCPGGARCs9fpCkKS2U,https://maps.google.com/?cid=7298938795051699978&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.ameyoko.net/,tourist_attraction|market|point_of_interest|establishment,True,NA,high,0,15,20,15,2,5,0,72.99,"score=73.0/110; visitor=0, google=16.0, official=15, scale=20, metro=15, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,5793910853.0,attraction,NA,NA,NA,NA,NA,17.6
P0040,Ameyoko Market Street,G16,Ueno,84.7,0.663548,35.7114931,139.7747862,tourism=attraction,tourism=attraction,15.99,4.3,11051.0,OSM,Ameyoko Market Street,Ginza,http://www.ameyoko.net/,ChIJh7eDrwCPGGARCs9fpCkKS2U,https://maps.google.com/?cid=7298938795051699978&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.ameyoko.net/,tourist_attraction|market|point_of_interest|establishment,True,NA,high,0,15,20,15,2,5,0,72.99,"score=73.0/110; visitor=0, google=16.0, official=15, scale=20, metro=15, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,7175752589.0,attraction,NA,NA,NA,NA,NA,277.3
P0041,Rikugien Gardens,N14,Komagome,300.5,0.66281,35.7332418,139.746401,garden_historic_site,garden|tourist_attraction|park|point_of_interest|establishment,15.909,4.4,10541.0,curated_representative,六義園,Namboku,https://www.tokyo-park.or.jp/park/rikugien/,ChIJYUQ-972NGGAR5W_2E0N3SHY,https://maps.google.com/?cid=8523193424780095461&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.tokyo-park.or.jp/park/rikugien/,garden|tourist_attraction|park|point_of_interest|establishment,True,NA,high,0,20,12,12,8,5,0,72.909,"score=72.9/110; visitor=0, google=15.9, official=20, scale=12, metro=12, opening=8, mapping=5, penalty=0",Representative Edo garden near Komagome. No reliable annual visitor count found; included as representative tourism proxy.,NA,NA,NA,NA,NA,NA,NA,NA,62.3
P0042,Imperial Palace East Gardens,T08,Takebashi,443.4,0.661862,35.686472,139.7571878,garden_historic_site,national_park|tourist_attraction|garden|park|point_of_interest|establishment,15.805,4.4,9920.0,curated_representative,皇居東御苑,Tozai,https://www.kikuyou.or.jp/higashigyoen/en.html,ChIJPfFaQhOMGGAR-QPbNQoAG6M,https://maps.google.com/?cid=11752987696406660089&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.kunaicho.go.jp/event/higashigyoen/higashigyoen.html,national_park|tourist_attraction|garden|park|point_of_interest|establishment,True,NA,high,0,15,20,12,5,5,0,72.805,"score=72.8/110; visitor=0, google=15.8, official=15, scale=20, metro=12, opening=5, mapping=5, penalty=0",Kept as representative tourism cluster. No reliable annual visitor count found; included as representative tourism proxy.,NA,NA,NA,NA,NA,NA,NA,NA,34.7
P0043,Yebisu Garden Place,H02,Ebisu,641.2,0.657264,35.6427745,139.713476,mixed_use_shopping_district,shopping_mall|point_of_interest|establishment,15.299,4.1,7389.0,curated_representative,恵比寿ガーデンプレイス,Hibiya,https://gardenplace.jp.e.adx.hp.transer.com/,ChIJ3bRi2hWLGGARsMUFP7GRGBI,https://maps.google.com/?cid=1303952282576340400&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://gardenplace.jp/,shopping_mall|point_of_interest|establishment,True,NA,high,0,20,16,12,4,5,0,72.299,"score=72.3/110; visitor=0, google=15.3, official=20, scale=16, metro=12, opening=4, mapping=5, penalty=0",Representative Ebisu mixed-use visitor cluster; candidate geometry uses winter illumination point. No reliable annual visitor count found; included as representative tourism proxy. Opening hours are coarse modeling assumptions for a district or commercial area.,NA,NA,NA,NA,NA,NA,NA,NA,45.3
P0044,Children's Zoo STEP,G16,Ueno,434.1,0.656245,35.7138617,139.7715152,tourism=zoo,tourism=zoo,18.187,4.2,39709.0,OSM,Children's Zoo STEP,Ginza,https://www.tokyo-zoo.net/zoo/ueno/childrenszoostep/,ChIJf2129yiMGGAR9I6Yoe-1uHY,https://maps.google.com/?cid=8554787533003198196&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.tokyo-zoo.net/ueno/,zoo|point_of_interest|establishment,True,NA,high,0,15,20,12,2,5,0,72.187,"score=72.2/110; visitor=0, google=18.2, official=15, scale=20, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,way,509544637.0,zoo,NA,NA,NA,NA,NA,269.4
P0045,Ueno Zoological Gardens,C14,Nezu,486.4,0.656245,35.7153261,139.7705426,tourism=zoo,tourism=zoo,18.187,4.2,39709.0,OSM,Ueno Zoological Gardens,Chiyoda,https://www.tokyo-zoo.net/zoo/ueno/,ChIJf2129yiMGGAR9I6Yoe-1uHY,https://maps.google.com/?cid=8554787533003198196&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.tokyo-zoo.net/ueno/,zoo|point_of_interest|establishment,True,NA,high,0,15,20,12,2,5,0,72.187,"score=72.2/110; visitor=0, google=18.2, official=15, scale=20, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,way,1065775336.0,zoo,NA,NA,NA,Q162722,ja:恩賜上野動物園,224.7
P0046,Ueno Zoological Gardens (East Garden),C14,Nezu,528.6,0.656245,35.7163957,139.7714921,tourism=zoo,tourism=zoo,18.187,4.2,39709.0,OSM,恩賜上野動物園（東園）,Chiyoda,https://www.tokyo-zoo.net/ueno/,ChIJf2129yiMGGAR9I6Yoe-1uHY,https://maps.google.com/?cid=8554787533003198196&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.tokyo-zoo.net/ueno/,zoo|point_of_interest|establishment,True,NA,high,0,15,20,12,2,5,0,72.187,"score=72.2/110; visitor=0, google=18.2, official=15, scale=20, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,way,1065775337.0,zoo,NA,NA,NA,NA,NA,132.4
P0047,Yanaka Ginza Shopping Street,C15,Sendagi,393.2,0.654683,35.727657,139.7669682,shopping_street,tourist_attraction|market|point_of_interest|establishment,16.015,4.1,11212.0,curated_representative,谷中銀座商店街,Chiyoda,https://www.yanakaginza.com/,ChIJPYwFnNGNGGARYEeXwiYQPe8,https://maps.google.com/?cid=17238952707303622496&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.yanakaginza.com/,tourist_attraction|market|point_of_interest|establishment,True,NA,high,0,15,20,12,4,5,0,72.015,"score=72.0/110; visitor=0, google=16.0, official=15, scale=20, metro=12, opening=4, mapping=5, penalty=0","Opening hours are coarse modeling assumptions for a district, facility, or variable schedule. No reliable annual visitor count found; included as representative tourism proxy. Opening hours are coarse modeling assumptions for a district, commercial area, or variable facility schedule.",NA,NA,NA,NA,NA,NA,NA,NA,112.5
P0048,The Ueno Royal Museum,G16,Ueno,137.1,0.653596,35.7128522,139.7747663,tourism=museum,tourism=museum,14.896,4.1,5842.0,OSM,上野の森美術館,Ginza,https://www.ueno-mori.org/,ChIJtYQV2p2OGGARqWfaLw8JTA0,https://maps.google.com/?cid=958150781555074985&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.ueno-mori.org/,art_museum|museum|point_of_interest|establishment,True,NA,high,0,15,20,15,2,5,0,71.896,"score=71.9/110; visitor=0, google=14.9, official=15, scale=20, metro=15, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,441655802.0,museum,NA,NA,NA,Q11360245,NA,14.9
P0049,Tokyo Dome City,M22,Korakuen,451.2,0.653554,35.7042976,139.7542122,stadium_theme_park_entertainment,amusement_center|shopping_mall|tourist_attraction|point_of_interest|establishment,15.891,4.3,10430.0,curated_representative,東京ドームシティ,Marunouchi,https://www.at-raku.com/openhours/,ChIJuxkVQeCNGGARfFgbeDEPG6g,https://maps.google.com/?cid=12113292327885953148&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.tokyo-dome.co.jp/,amusement_center|shopping_mall|tourist_attraction|point_of_interest|establishment,True,NA,high,0,15,20,12,4,5,0,71.891,"score=71.9/110; visitor=0, google=15.9, official=15, scale=20, metro=12, opening=4, mapping=5, penalty=0","Opening hours are coarse modeling assumptions for a district, facility, or variable schedule. No reliable annual visitor count found; included as representative tourism proxy. Opening hours are coarse modeling assumptions for a district, commercial area, or variable facility schedule.",NA,NA,NA,NA,NA,NA,NA,NA,222.4
P0050,Ikebukuro Nishiguchi Park,F09,Ikebukuro,201.8,0.653094,35.7300938,139.7089354,leisure=park,leisure=park,14.84,3.8,5657.0,OSM,池袋西口公園,Fukutoshin,http://www.city.toshima.lg.jp/340/shisetsu/koen/029.html,ChIJMZVITVyNGGARSNITQ5VS1yU,https://maps.google.com/?cid=2726738900425101896&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.city.toshima.lg.jp/340/shisetsu/koen/029.html,park|tourist_attraction|point_of_interest|establishment,True,NA,high,0,15,20,15,2,5,0,71.84,"score=71.8/110; visitor=0, google=14.8, official=15, scale=20, metro=15, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,way,595622641.0,NA,NA,park,NA,Q11552247,NA,6.0
P0051,Akihabara chuo reiwa Hiroba (Akihabara Central Reiwa Square),H16,Akihabara,186.7,0.652852,35.6995609,139.7748853,leisure=park,leisure=park,14.814,3.8,5570.0,OSM,Akihabara chuo reiwa Hiroba (Akihabara Central Reiwa Square),Hibiya,https://www.atre.co.jp/akihabara/,ChIJN2UoRR2MGGARPrpOSvznx7o,https://maps.google.com/?cid=13458981082184464958&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.atre.co.jp/akihabara/,shopping_mall|point_of_interest|establishment,True,NA,high,0,15,20,15,2,5,0,71.814,"score=71.8/110; visitor=0, google=14.8, official=15, scale=20, metro=15, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,way,143144113.0,NA,NA,park,NA,NA,NA,244.9
