from_station_id,to_station_id,fare_yen,fare_source
A02,T16,416,Calculated via Official Fare Rules & Distance
A02,T17,416,Calculated via Official Fare Rules & Distance
A02,T18,464,Calculated via Official Fare Rules & Distance
A02,T19,464,Calculated via Official Fare Rules & Distance
A02,T20,464,Calculated via Official Fare Rules & Distance
A02,T21,464,Calculated via Official Fare Rules & Distance
A02,T22,464,Calculated via Official Fare Rules & Distance
A02,T23,517,Calculated via Official Fare Rules & Distance
A02,Y01,464,Calculated via Official Fare Rules & Distance
A02,Y02,464,Calculated via Official Fare Rules & Distance
A02,Y03,464,Calculated via Official Fare Rules & Distance
A02,Y04,464,Calculated via Official Fare Rules & Distance
A02,Y05,464,Calculated via Official Fare Rules & Distance
A02,Y06,416,Calculated via Official Fare Rules & Distance
A02,Y07,416,Calculated via Official Fare Rules & Distance
A02,Y08,416,Calculated via Official Fare Rules & Distance
A02,Y09,416,Calculated via Official Fare Rules & Distance
A02,Y10,364,Calculated via Official Fare Rules & Distance
A02,Y11,364,Calculated via Official Fare Rules & Distance
A02,Y12,364,Calculated via Official Fare Rules & Distance
A02,Y13,364,Calculated via Official Fare Rules & Distance
A02,Y14,364,Calculated via Official Fare Rules & Distance
A02,Y15,364,Calculated via Official Fare Rules & Distance
A02,Y16,338,Calculated via Official Fare Rules & Distance
A02,Y17,338,Calculated via Official Fare Rules & Distance
A02,Y18,282,Calculated via Official Fare Rules & Distance
A02,Y19,338,Calculated via Official Fare Rules & Distance
A02,Y20,338,Calculated via Official Fare Rules & Distance
A02,Y21,282,Calculated via Official Fare Rules & Distance
A02,Y22,364,Calculated via Official Fare Rules & Distance
A02,Y23,364,Calculated via Official Fare Rules & Distance
A02,Y24,364,Calculated via Official Fare Rules & Distance
A02,Z01,364,Calculated via Official Fare Rules & Distance
A02,Z02,364,Calculated via Official Fare Rules & Distance
A02,Z03,282,Calculated via Official Fare Rules & Distance
A02,Z04,338,Calculated via Official Fare Rules & Distance
A02,Z05,364,Calculated via Official Fare Rules & Distance
A02,Z06,364,Calculated via Official Fare Rules & Distance
A02,Z07,282,Calculated via Official Fare Rules & Distance
A02,Z08,282,Calculated via Official Fare Rules & Distance
A02,Z09,338,Calculated via Official Fare Rules & Distance
A02,Z10,364,Calculated via Official Fare Rules & Distance
A02,Z11,364,Calculated via Official Fare Rules & Distance
A02,Z12,364,Calculated via Official Fare Rules & Distance
A02,Z13,364,Calculated via Official Fare Rules & Distance
A02,Z14,364,Calculated via Official Fare Rules & Distance
A03,A01,188,Calculated via Official Fare Rules & Distance
A03,A02,188,Calculated via Official Fare Rules & Distance
A03,A04,188,Calculated via Official Fare Rules & Distance
A03,A05,188,Calculated via Official Fare Rules & Distance
A03,A06,188,Calculated via Official Fare Rules & Distance
A03,A07,230,Calculated via Official Fare Rules & Distance
A03,A08,230,Calculated via Official Fare Rules & Distance
A03,A09,230,Calculated via Official Fare Rules & Distance
A03,A10,230,Calculated via Official Fare Rules & Distance
A03,A11,282,Calculated via Official Fare Rules & Distance
A03,A12,282,Calculated via Official Fare Rules & Distance
A03,A13,338,Calculated via Official Fare Rules & Distance
A03,A14,338,Calculated via Official Fare Rules & Distance
A03,A15,364,Calculated via Official Fare Rules & Distance
A03,A16,364,Calculated via Official Fare Rules & Distance
A03,A17,364,Calculated via Official Fare Rules & Distance
A03,A18,364,Calculated via Official Fare Rules & Distance
A03,A19,364,Calculated via Official Fare Rules & Distance
A03,A20,364,Calculated via Official Fare Rules & Distance
A03,C01,364,Calculated via Official Fare Rules & Distance
A03,C02,364,Calculated via Official Fare Rules & Distance
A03,C03,364,Calculated via Official Fare Rules & Distance
A03,C04,364,Calculated via Official Fare Rules & Distance
A03,C05,338,Calculated via Official Fare Rules & Distance
A03,C06,338,Calculated via Official Fare Rules & Distance
A03,C07,338,Calculated via Official Fare Rules & Distance
A03,C08,338,Calculated via Official Fare Rules & Distance
A03,C09,282,Calculated via Official Fare Rules & Distance
A03,C10,338,Calculated via Official Fare Rules & Distance
A03,C11,282,Calculated via Official Fare Rules & Distance
A03,C12,338,Calculated via Official Fare Rules & Distance
A03,C13,364,Calculated via Official Fare Rules & Distance
A03,C14,364,Calculated via Official Fare Rules & Distance
A03,C15,364,Calculated via Official Fare Rules & Distance
A03,C16,364,Calculated via Official Fare Rules & Distance
A03,C17,364,Calculated via Official Fare Rules & Distance
A03,C18,364,Calculated via Official Fare Rules & Distance
A03,C19,416,Calculated via Official Fare Rules & Distance
A03,C20,416,Calculated via Official Fare Rules & Distance
A03,E01,364,Calculated via Official Fare Rules & Distance
A03,E02,364,Calculated via Official Fare Rules & Distance
A03,E03,364,Calculated via Official Fare Rules & Distance
A03,E04,364,Calculated via Official Fare Rules & Distance
A03,E05,364,Calculated via Official Fare Rules & Distance
A03,E06,364,Calculated via Official Fare Rules & Distance
A03,E07,364,Calculated via Official Fare Rules & Distance
A03,E08,364,Calculated via Official Fare Rules & Distance
A03,E09,364,Calculated via Official Fare Rules & Distance
A03,E10,364,Calculated via Official Fare Rules & Distance
A03,E11,364,Calculated via Official Fare Rules & Distance
A03,E12,364,Calculated via Official Fare Rules & Distance
A03,E13,364,Calculated via Official Fare Rules & Distance
A03,E14,364,Calculated via Official Fare Rules & Distance
A03,E15,282,Calculated via Official Fare Rules & Distance
A03,E16,282,Calculated via Official Fare Rules & Distance
A03,E17,282,Calculated via Official Fare Rules & Distance
A03,E18,282,Calculated via Official Fare Rules & Distance
A03,E19,230,Calculated via Official Fare Rules & Distance
A03,E20,230,Calculated via Official Fare Rules & Distance
A03,E21,230,Calculated via Official Fare Rules & Distance
A03,E22,282,Calculated via Official Fare Rules & Distance
A03,E23,282,Calculated via Official Fare Rules & Distance
A03,E24,282,Calculated via Official Fare Rules & Distance
A03,E25,282,Calculated via Official Fare Rules & Distance
A03,E26,282,Calculated via Official Fare Rules & Distance
A03,E27,364,Calculated via Official Fare Rules & Distance
A03,E28,364,Calculated via Official Fare Rules & Distance
A03,E29,364,Calculated via Official Fare Rules & Distance
A03,E30,364,Calculated via Official Fare Rules & Distance
A03,E31,416,Calculated via Official Fare Rules & Distance
A03,E32,416,Calculated via Official Fare Rules & Distance
A03,E33,416,Calculated via Official Fare Rules & Distance
A03,E34,464,Calculated via Official Fare Rules & Distance
A03,E35,464,Calculated via Official Fare Rules & Distance
A03,E36,464,Calculated via Official Fare Rules & Distance
A03,E37,464,Calculated via Official Fare Rules & Distance
A03,E38,464,Calculated via Official Fare Rules & Distance
A03,F01,464,Calculated via Official Fare Rules & Distance
A03,F02,464,Calculated via Official Fare Rules & Distance
A03,F03,464,Calculated via Official Fare Rules & Distance
A03,F04,464,Calculated via Official Fare Rules & Distance
A03,F05,416,Calculated via Official Fare Rules & Distance
A03,F06,416,Calculated via Official Fare Rules & Distance
A03,F07,416,Calculated via Official Fare Rules & Distance
A03,F08,416,Calculated via Official Fare Rules & Distance
A03,F09,364,Calculated via Official Fare Rules & Distance
A03,F10,416,Calculated via Official Fare Rules & Distance
A03,F11,364,Calculated via Official Fare Rules & Distance
A03,F12,364,Calculated via Official Fare Rules & Distance
A03,F13,364,Calculated via Official Fare Rules & Distance
A03,F14,364,Calculated via Official Fare Rules & Distance
A03,F15,364,Calculated via Official Fare Rules & Distance
A03,F16,364,Calculated via Official Fare Rules & Distance
A03,G01,364,Calculated via Official Fare Rules & Distance
A03,G02,364,Calculated via Official Fare Rules & Distance
A03,G03,364,Calculated via Official Fare Rules & Distance
A03,G04,282,Calculated via Official Fare Rules & Distance
A03,G05,338,Calculated via Official Fare Rules & Distance
A03,G06,338,Calculated via Official Fare Rules & Distance
A03,G07,338,Calculated via Official Fare Rules & Distance
A03,G08,230,Calculated via Official Fare Rules & Distance
A03,G09,338,Calculated via Official Fare Rules & Distance
A03,G10,338,Calculated via Official Fare Rules & Distance
A03,G11,338,Calculated via Official Fare Rules & Distance
A03,G12,338,Calculated via Official Fare Rules & Distance
A03,G13,338,Calculated via Official Fare Rules & Distance
A03,G14,364,Calculated via Official Fare Rules & Distance
A03,G15,364,Calculated via Official Fare Rules & Distance
A03,G16,364,Calculated via Official Fare Rules & Distance
A03,G17,364,Calculated via Official Fare Rules & Distance
A03,G18,364,Calculated via Official Fare Rules & Distance
A03,G19,364,Calculated via Official Fare Rules & Distance
A03,H01,364,Calculated via Official Fare Rules & Distance
A03,H02,364,Calculated via Official Fare Rules & Distance
A03,H03,364,Calculated via Official Fare Rules & Distance
A03,H04,282,Calculated via Official Fare Rules & Distance
A03,H05,338,Calculated via Official Fare Rules & Distance
A03,H06,338,Calculated via Official Fare Rules & Distance
A03,H07,282,Calculated via Official Fare Rules & Distance
A03,H08,338,Calculated via Official Fare Rules & Distance
A03,H09,282,Calculated via Official Fare Rules & Distance
A03,H10,338,Calculated via Official Fare Rules & Distance
A03,H11,338,Calculated via Official Fare Rules & Distance
A03,H12,338,Calculated via Official Fare Rules & Distance
A03,H13,338,Calculated via Official Fare Rules & Distance
A03,H14,364,Calculated via Official Fare Rules & Distance
A03,H15,338,Calculated via Official Fare Rules & Distance
A03,H16,364,Calculated via Official Fare Rules & Distance
A03,H17,364,Calculated via Official Fare Rules & Distance
A03,H18,364,Calculated via Official Fare Rules & Distance
A03,H19,364,Calculated via Official Fare Rules & Distance
A03,H20,364,Calculated via Official Fare Rules & Distance
A03,H21,364,Calculated via Official Fare Rules & Distance
A03,H22,364,Calculated via Official Fare Rules & Distance
A03,I01,230,Calculated via Official Fare Rules & Distance
A03,I02,230,Calculated via Official Fare Rules & Distance
A03,I03,230,Calculated via Official Fare Rules & Distance
A03,I04,230,Calculated via Official Fare Rules & Distance
A03,I05,230,Calculated via Official Fare Rules & Distance
A03,I06,230,Calculated via Official Fare Rules & Distance
A03,I07,230,Calculated via Official Fare Rules & Distance
A03,I08,282,Calculated via Official Fare Rules & Distance
A03,I09,282,Calculated via Official Fare Rules & Distance
A03,I10,282,Calculated via Official Fare Rules & Distance
A03,I11,282,Calculated via Official Fare Rules & Distance
A03,I12,364,Calculated via Official Fare Rules & Distance
A03,I13,364,Calculated via Official Fare Rules & Distance
A03,I14,364,Calculated via Official Fare Rules & Distance
A03,I15,364,Calculated via Official Fare Rules & Distance
A03,I16,364,Calculated via Official Fare Rules & Distance
A03,I17,416,Calculated via Official Fare Rules & Distance
A03,I18,416,Calculated via Official Fare Rules & Distance
A03,I19,416,Calculated via Official Fare Rules & Distance
A03,I20,416,Calculated via Official Fare Rules & Distance
A03,I21,464,Calculated via Official Fare Rules & Distance
A03,I22,464,Calculated via Official Fare Rules & Distance
A03,I23,464,Calculated via Official Fare Rules & Distance
A03,I24,464,Calculated via Official Fare Rules & Distance
A03,I25,464,Calculated via Official Fare Rules & Distance
A03,I26,464,Calculated via Official Fare Rules & Distance
A03,I27,464,Calculated via Official Fare Rules & Distance
A03,M01,464,Calculated via Official Fare Rules & Distance
A03,M02,416,Calculated via Official Fare Rules & Distance
A03,M03,416,Calculated via Official Fare Rules & Distance
A03,M04,416,Calculated via Official Fare Rules & Distance
A03,M05,364,Calculated via Official Fare Rules & Distance
A03,M06,364,Calculated via Official Fare Rules & Distance
A03,M07,364,Calculated via Official Fare Rules & Distance
A03,M08,364,Calculated via Official Fare Rules & Distance
A03,M09,364,Calculated via Official Fare Rules & Distance
A03,M10,364,Calculated via Official Fare Rules & Distance
A03,M11,364,Calculated via Official Fare Rules & Distance
A03,M12,364,Calculated via Official Fare Rules & Distance
A03,M13,338,Calculated via Official Fare Rules & Distance
A03,M14,338,Calculated via Official Fare Rules & Distance
A03,M15,338,Calculated via Official Fare Rules & Distance
A03,M16,338,Calculated via Official Fare Rules & Distance
A03,M17,338,Calculated via Official Fare Rules & Distance
A03,M18,282,Calculated via Official Fare Rules & Distance
A03,M19,338,Calculated via Official Fare Rules & Distance
A03,M20,338,Calculated via Official Fare Rules & Distance
A03,M21,364,Calculated via Official Fare Rules & Distance
